"filename", "language", "CSV", "Markdown", "JavaScript", "JSON", "graphql", "JavaScript JSX", "SCSS", "XML", "JSON with Comments", "Docker", "YAML", "comment", "blank", "total"
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\categoryGrid\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\categoryNew\CategoryNewForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 2, 5, 61
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\categoryNew\index.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\categoryNew\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit+collectionNew\FormContent.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit+collectionNew\FormContent.scss", "SCSS", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit+collectionNew\General.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 7, 117
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit+collectionNew\PageHeading.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit\CollectionEditForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 5, 53
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit\Products.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 3, 14, 290
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit\Products.scss", "SCSS", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 2, 49
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit\index.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionEdit\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionGrid\Grid.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 4, 12, 289
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionGrid\Heading.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionGrid\NameRow.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionGrid\NewCollectionButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionGrid\index.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionGrid\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionNew\CollectionNewForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 2, 5, 61
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionNew\index.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\collectionNew\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\Attributes.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 3, 9, 284
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\FormContent.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 5, 59
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\FormContent.scss", "SCSS", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\General.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 13, 344
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\Inventory.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 6, 87
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\Media.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 7, 71
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\PageHeading.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\Seo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 1, 7, 105
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit+productNew\Status.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 6, 70
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit\Collection.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 6, 57
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit\ProductEditForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 1, 5, 60
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit\VariantGroup.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 5, 94
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit\index.js", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productEdit\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productGrid\Grid.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 422, 0, 0, 0, 0, 0, 6, 14, 442
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productGrid\Heading.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productGrid\NewProductButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productGrid\index.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productGrid\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productNew\ProductNewForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 3, 5, 68
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productNew\index.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\admin\productNew\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\all\SearchBox.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 2, 22, 149
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\all\SearchBox.scss", "SCSS", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 1, 41
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\all\speech-to-text.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 2, 25, 136
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\all\speech.scss", "SCSS", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 1, 66
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\General.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 2, 5, 33
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\General.scss", "SCSS", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\Pagination.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 7, 53
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\Products.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 8, 89
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\SearchPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\Sorting.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\[index]filters.js", "JavaScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 67
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\index.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 13
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\catalogSearch\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\CategoryView.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\Filter.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 4, 12, 241
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\Filter.scss", "SCSS", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 1, 6, 140
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\General.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 1, 5, 59
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\General.scss", "SCSS", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\Pagination.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 7, 60
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\Products.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 8, 100
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\Sorting.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\[index]filters.js", "JavaScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 112
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\index.js", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\categoryView\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\homepage\FeaturedCategories.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 3, 59
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\homepage\FeaturedProducts.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 5, 87
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Attributes.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 6, 52
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Description.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 5, 33
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Form.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 2, 12, 228
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Form.scss", "SCSS", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 1, 71
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\GeneralInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 5, 84
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\GeneralInfo.scss", "SCSS", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Images.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 4, 11, 117
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Layout.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Options.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 107
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Variants.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 4, 11, 211
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\Variants.scss", "SCSS", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\index.js", "JavaScript", 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 160
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\pages\frontStore\productView\route.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\CategoryCollection.js", "JavaScript", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 122
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\CollectionCollection.js", "JavaScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 107
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\ProductCollection.js", "JavaScript", 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 308
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\getCategoriesBaseQuery.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\getCollectionsBaseQuery.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\getFilterableAttributes.js", "JavaScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 78
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\getProductsBaseQuery.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\getProductsByCategoryBaseQuery.js", "JavaScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 31
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\services\getProductsByCollectionBaseQuery.js", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\subscribers\category_created\buildUrlRewrite.js", "JavaScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 59
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\subscribers\category_deleted\deleteUrlRewrite.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 33
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\subscribers\category_updated\builUrlRewrite.js", "JavaScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 72
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\subscribers\product_created\builUrlRewrite.js", "JavaScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 62
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\subscribers\product_deleted\deleteUrlRewrite.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 13
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\subscribers\product_updated\assignVariantsToCategory.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\subscribers\product_updated\buildUrlRewrite.js", "JavaScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 57
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\catalog\tests\intergration\productView.test.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartAddress\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartAddress\payloadSchema.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartAddress\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartAddress\saveAddress.js", "JavaScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 96
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartContactInfo\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartContactInfo\payloadSchema.json", "JSON", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartContactInfo\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartContactInfo\saveContactInfo.js", "JavaScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 44
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartItem\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartItem\addItemToCart.js", "JavaScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 75
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartItem\payloadSchema.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartItem\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartPaymentMethod\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartPaymentMethod\payloadSchema.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartPaymentMethod\route.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartPaymentMethod\savePaymentMethod.js", "JavaScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 51
"c:\Users\asus\OneDrive\Desktop\Appetizer-canteen-management\packages\evershop\src\modules\checkout\api\addCartShippingMethod\[context]bodyParser[auth].js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
